Date;Time;Country;Retailer;Device;Page Type;Keyword;Place;Position;Image;Target URL;Type;Category;Brand;Product;Title;Detail;Call to Action;Price;Price From;Price Install;Ad Type;;
2018-01-13;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;12;https://falabella.scene7.com/is/image/FalabellaCO/3013116_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3013116/Nevera-No-Frost-295-lt-RT29K5710S8-CL/3013116;Organic;Refrigerator;Samsung;Nevera No Frost 295 lt | R …;New;New;New;New;New;New;0;;
2018-01-13;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;13;https://falabella.scene7.com/is/image/FalabellaCO/2663086_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2663086/Refrigerador-No-Frost-361-lt-RT35K5930SL-CL/2663086;Organic;Refrigerator;Samsung;361 Lts No frost;New;New;New;;0;New;0;;
2018-01-13;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;14;https://falabella.scene7.com/is/image/FalabellaCO/2828944_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828944/Nevecon-510-lt-RS51K54F02C/2828944;Organic;Refrigerator;Samsung;510 lt Side by Side;New;New;New;4244250;0;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2828878_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828878/Nevera-No-Frost-420-Lt-CCN420PYJX/2828878;Organic;Refrigerator;Centrales;No Frost 420 Lts;New;New;New;1099990;1399990;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/3000401_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3000401/Nevecon-French-Door-No-Frost-693-lt-PFM25JSKCSS/3000401;Organic;Refrigerator;GE;French Door No frost 693 Lts;New;New;New;3799990;7479990;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/3069100_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3069100/Nevera-Top-Mount-No-Frost-435-lt-WRW46AKTWW/3069100;Organic;Refrigerator;Whirlpool;Top Mount No frost 435 Lts;New;New;New;1749990;2199990;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2828944_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828944/Nevecon-510-lt-RS51K54F02C/2828944;Organic;Refrigerator;Samsung;510 lt Side by Side;New;New;New;4244250;0;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;5;https://falabella.scene7.com/is/image/FalabellaCO/2988422_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2988422/Nevecon-Side-by-Side-501-lt-RSA1UHSL1-CL/2988422;Organic;Refrigerator;Samsung;Side by side 501 Lts;New;New;New;3449250;4599000;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;6;https://falabella.scene7.com/is/image/FalabellaCO/2828874_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828874/Nevera-No-Frost-360-lt-RMP360YJCSS/2828874;Organic;Refrigerator;Mabe;No frost 360 Lts;New;New;New;1199990;1599990;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;7;https://falabella.scene7.com/is/image/FalabellaCO/2988423_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2988423/Nevera-No-Frost-452-lt-RT46K6831BS-CL/2988423;Organic;Refrigerator;Samsung;No frost 452 Lts;New;New;New;2399990;3199000;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;8;https://falabella.scene7.com/is/image/FalabellaCO/2779487_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2779487/Nevera-Side-by-Side-504-Lt-WRS49AKTWW/2779487;Organic;Refrigerator;Whirlpool;Nevera Side by Side 504 Lt | â€¦;New;New;New;2999990;3199900;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;9;https://falabella.scene7.com/is/image/FalabellaCO/2816837_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2816837/Nevecon-Inverter-575-lt-RH58K/2816837;Organic;Refrigerator;Samsung;NevecÃ³n Inverter 575 lt RH58 â€¦;New;New;New;4679350;0;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;10;https://falabella.scene7.com/is/image/FalabellaCO/2663088_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2663088/Refrigerador-No-Frost-368-lt-RT38K5982SL-CL/2663088;Organic;Refrigerator;Samsung;Refrigerador No Frost 368 lt â€¦;New;New;New;1797460;0;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;11;https://falabella.scene7.com/is/image/FalabellaCO/3013117_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3013117/Nevera-No-Frost-318-lt-RT32K5730S8-CL/3013117;Organic;Refrigerator;Samsung;Nevera No Frost 318 lt | RT â€¦;New;New;New;1504620;0;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;12;https://falabella.scene7.com/is/image/FalabellaCO/3013116_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3013116/Nevera-No-Frost-295-lt-RT29K5710S8-CL/3013116;Organic;Refrigerator;Samsung;Nevera No Frost 295 lt | R …;New;New;New;New;New;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;13;https://falabella.scene7.com/is/image/FalabellaCO/2663086_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2663086/Refrigerador-No-Frost-361-lt-RT35K5930SL-CL/2663086;Organic;Refrigerator;Samsung;361 Lts No frost;New;New;New;;0;New;0;;
2018-01-14;G1;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;14;https://falabella.scene7.com/is/image/FalabellaCO/2828944_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828944/Nevecon-510-lt-RS51K54F02C/2828944;Organic;Refrigerator;Samsung;510 lt Side by Side;New;New;New;4244250;0;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2828878_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828878/Nevera-No-Frost-420-Lt-CCN420PYJX/2828878;Organic;Refrigerator;Centrales;No Frost 420 Lts;New;New;New;1099990;1399990;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/3000401_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3000401/Nevecon-French-Door-No-Frost-693-lt-PFM25JSKCSS/3000401;Organic;Refrigerator;GE;French Door No frost 693 Lts;New;New;New;3799990;7479990;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/3069100_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3069100/Nevera-Top-Mount-No-Frost-435-lt-WRW46AKTWW/3069100;Organic;Refrigerator;Whirlpool;Top Mount No frost 435 Lts;New;New;New;1749990;2199990;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2828944_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828944/Nevecon-510-lt-RS51K54F02C/2828944;Organic;Refrigerator;Samsung;510 lt Side by Side;New;New;New;4244250;0;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;5;https://falabella.scene7.com/is/image/FalabellaCO/2988422_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2988422/Nevecon-Side-by-Side-501-lt-RSA1UHSL1-CL/2988422;Organic;Refrigerator;Samsung;Side by side 501 Lts;New;New;New;3449250;4599000;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;6;https://falabella.scene7.com/is/image/FalabellaCO/2828874_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828874/Nevera-No-Frost-360-lt-RMP360YJCSS/2828874;Organic;Refrigerator;Mabe;No frost 360 Lts;New;New;New;1199990;1599990;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;7;https://falabella.scene7.com/is/image/FalabellaCO/2988423_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2988423/Nevera-No-Frost-452-lt-RT46K6831BS-CL/2988423;Organic;Refrigerator;Samsung;No frost 452 Lts;New;New;New;2399990;3199000;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;8;https://falabella.scene7.com/is/image/FalabellaCO/2779487_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2779487/Nevera-Side-by-Side-504-Lt-WRS49AKTWW/2779487;Organic;Refrigerator;Whirlpool;Nevera Side by Side 504 Lt | â€¦;New;New;New;2999990;3199900;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;9;https://falabella.scene7.com/is/image/FalabellaCO/2816837_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2816837/Nevecon-Inverter-575-lt-RH58K/2816837;Organic;Refrigerator;Samsung;NevecÃ³n Inverter 575 lt RH58 â€¦;New;New;New;4679350;0;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;10;https://falabella.scene7.com/is/image/FalabellaCO/2663088_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2663088/Refrigerador-No-Frost-368-lt-RT38K5982SL-CL/2663088;Organic;Refrigerator;Samsung;Refrigerador No Frost 368 lt â€¦;New;New;New;1797460;0;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;11;https://falabella.scene7.com/is/image/FalabellaCO/3013117_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3013117/Nevera-No-Frost-318-lt-RT32K5730S8-CL/3013117;Organic;Refrigerator;Samsung;Nevera No Frost 318 lt | RT â€¦;New;New;New;1504620;0;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;12;https://falabella.scene7.com/is/image/FalabellaCO/3013116_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3013116/Nevera-No-Frost-295-lt-RT29K5710S8-CL/3013116;Organic;Refrigerator;Samsung;Nevera No Frost 295 lt | R …;New;New;New;New;New;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;13;https://falabella.scene7.com/is/image/FalabellaCO/2663086_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2663086/Refrigerador-No-Frost-361-lt-RT35K5930SL-CL/2663086;Organic;Refrigerator;Samsung;361 Lts No frost;New;New;New;;0;New;0;;
2018-01-14;G3;Colombia;Falabella;Mobile;Refrigerator;TV 4K;Listagem;14;https://falabella.scene7.com/is/image/FalabellaCO/2828944_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2828944/Nevecon-510-lt-RS51K54F02C/2828944;Organic;Refrigerator;Samsung;510 lt Side by Side;New;New;New;4244250;0;New;0;;
2018-01-08;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-08;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2539327_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2539327/Lavadora-Carga-Superior-16-kg-Active-Dual-Wash-WA16J6710LS-AP/2539327;Organic;Washing Machine;Samsung;Lavadora Carga Superior 16 k â€¦;New;New;New;1372425;0;New;0;;
2018-01-08;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-08;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-08;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-08;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2539327_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2539327/Lavadora-Carga-Superior-16-kg-Active-Dual-Wash-WA16J6710LS-AP/2539327;Organic;Washing Machine;Samsung;Lavadora Carga Superior 16 k â€¦;New;New;New;1372425;0;New;0;;
2018-01-08;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-08;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-09;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-09;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2539327_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2539327/Lavadora-Carga-Superior-16-kg-Active-Dual-Wash-WA16J6710LS-AP/2539327;Organic;Washing Machine;Samsung;Lavadora Carga Superior 16 k â€¦;New;New;New;1372425;0;New;0;;
2018-01-09;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-09;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2311160_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2311160/Lavadora-Secadora-Carga-Frontal-18-kg-y-11-kg-WD18H7300KP-AX/2311160;Organic;Washing Machine;Samsung;Lavadora-Secadora Carga Fron â€¦;New;New;New;2799990;2992927;New;0;;
2018-01-09;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;5;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-09;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-09;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-09;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-10;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-10;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-10;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-10;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-10;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-10;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-11;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-11;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-11;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-11;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-11;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-11;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/3171192_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3171192/Lavadora-Carga-Superior-Sapience-16-kg/3171192;Organic;Washing Machine;LG;Lavadora Carga Superior Sapi â€¦;New;New;New;New;New;New;0;;
2018-01-11;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-12;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-12;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-12;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/3171192_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3171192/Lavadora-Carga-Superior-Sapience-16-kg/3171192;Organic;Washing Machine;LG;Lavadora Carga Superior Sapi â€¦;New;New;New;New;New;New;0;;
2018-01-12;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-12;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;1;https://falabella.scene7.com/is/image/FalabellaCO/2536123_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2536123/Torre-de-Lavado-18-kg-FFLG4033Q-T-W/2536123;Organic;Washing Machine;Frigidaire;Torre de Lavado 18 kg | FFLG â€¦;New;New;New;3499990;0;New;0;;
2018-01-12;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2513284_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2513284/Lavadora-Carga-Superior-16-kg-WWI16ASHLA/2513284;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 16 k â€¦;New;New;New;1499900;0;New;0;;
2018-01-12;G3;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/2756113_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2756113/Lavadora-Carga-Superior-19-Kg/2756113;Organic;Washing Machine;Whirlpool;Lavadora Carga Superior 19 K â€¦;New;New;New;1469990;2099900;New;0;;
2018-01-13;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;2;https://falabella.scene7.com/is/image/FalabellaCO/2167969_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2167969/Torre-de-Lavado-17-kg-Blanca-MCL1740GSBB0/2167969;Organic;Washing Machine;Mabe;Torre de Lavado 17Kg;New;New;New;2599990;3539990;New;0;;
2018-01-13;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;3;https://falabella.scene7.com/is/image/FalabellaCO/3214064_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/3214064/Lavadora-Carga-Frontal-Active-DualWash-22-kg/3214064;Organic;Washing Machine;Samsung;Carga frontal Active DualWash 22Kg;New;New;New;2999990;4399990;New;0;;
2018-01-13;G1;Colombia;Falabella;Mobile;Washing Machine;TV 4K;Listagem;4;https://falabella.scene7.com/is/image/FalabellaCO/2945904_1?$PP320x320$;https://www.falabella.com.co/falabella-co/falabella-co/product/2945904/Lavadora-Carga-Superior-16-Kg-EWIB16D3CGPW-Blanca/2945904;Organic;Washing Machine;Electrolux;Carga superior 16Kg;New;New;New;999990;1469990;New;0;;
